"12200972","EXECUTE_FUNC","Procedure","node.csv","","","false","true"
"754776","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","true","true"
"2796684","BULK_MERGE","Procedure","node.csv","CDE_STG","CSH_MBS_TRADES_TSP_PKG","true","true"
"2818516","WRP_ATT_EXEC_EXP_REP","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"2278468","PR_DEL_ENTITY_ROLE_TYPE","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_ROLE_TYPE","true","true"
"285580","CALC_USING_INDEX_AC_MAP","Procedure","node.csv","SAI_ADMIN","SA_GAA_AIP_BMK_REBAL_PKG_N","false","true"
"AMADMIN/AM_GET_DEPT","com.getmanta.edc.Procedure","objects.csv","AM_GET_DEPT","AMADMIN","","false","false"
"2098428","INS_EPP_DEAL_NOTE","Procedure","node.csv","EQ_PPS","EPP_DEAL_NOTE_MAINT_AIP_PKG","true","true"
"1951548","GET_GROUP_DEFINITION_DETAILS","Procedure","node.csv","FAO_FINANCE_APP","FCA_PKG_TMG_GRP","false","true"
"754796","LOAD_RECON_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","false","true"
"3689944","FI_INST_PERF_HIS_LD_CDE","Procedure","node.csv","CDE_APP","FI_INST_PERF_HIS_LD_CDE_PKG","true","true"
"AMADMIN/AM_ADD_UPD_MIND_PORTF_DLY","com.getmanta.edc.Procedure","objects.csv","AM_ADD_UPD_MIND_PORTF_DLY","AMADMIN","","false","false"
"3580484","REMOVE_VIP_ADJUST_ROWS","Procedure","node.csv","CDE_APP","CSH_MCAT_ADJUSTMENT_MAINT_PKG","true","true"
"296240","UPDATE_PRICE_HMET_FOR_USER","Procedure","node.csv","PYRIM","PKG_PM_PRICE_ALERT","true","true"
"2277124","INSERT_CP_ENTITY","Procedure","node.csv","CP_DATA","CP_ENTITY_MAINT_PKG","true","true"
"2795368","BULK_DELETE","Procedure","node.csv","CDE_STG","FX_ORDER_AMOUNT_TSP_PKG","true","true"
"777404","UPDATE_ARRAY","Procedure","node.csv","MDMCDE_STG","PGA_RPT_COLLATION_OPT_TSP_PKG","true","true"
"2819856","INSERT_AUG_ASSET_PROC","Procedure","node.csv","CDE_STG","IEOD_ASSET_AUG_PKG","true","true"
"2278456","PR_INS_ENTITY_ROLE_TYPE","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_ROLE_TYPE","true","true"
"752128","RECON_REPAIR_DIFFERENCES","Procedure","node.csv","MDMCDE_STG","PORTF_INDEX_BENCHMARK_TSP_PKG","false","true"
"9390016","SET_ROWS_READ","Procedure","node.csv","","","false","false"
"754764","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","INSTRUMENT_REGULATION_TSP_PKG","true","true"
"753432","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_ALT_ID_TSP_PKG","true","true"
"2277196","PR_GET_ENTITY_RULE_ENTITY_TYP","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_ROLE_RULE","true","true"
"634908","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","CORP_ACTION_TRAD_ENT_TSP_PKG","true","true"
"2721068","INS_PRIM_AVG_COLS_TSTG","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","true","true"
"2111976","PROC_LD_FACTSET_EXCEP","Procedure","node.csv","EQRESCH","","false","true"
"2818572","EXECUTION_AMOUNT_EXP_RPT","Procedure","node.csv","CDE_STG","TOD_TRADE_AND_EXEC_REPORT_PKG","false","true"
"199068","SA_ADD_SUBPRT_ASSET_CLS_REL","Procedure","node.csv","SAI_ADMIN","SA_UI_SUBPRT_ASSET_CLS_REL_PKG","true","true"
"703188","LOAD_RECON_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","MARKIT_PAIR_RED_TSP_PKG","false","true"
"2721056","APPLY_CORP_ACTIONS_FOR_HPC","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","true","true"
"199088","SSP_VALIDATE_SUBPRT_ID","Procedure","node.csv","SAI_ADMIN","SA_UI_SUBPRT_ASSET_CLS_REL_PKG","false","true"
"2277184","PR_DEL_ENTITY_TYPE","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ENTITY_TYPE","true","true"
